classes	fitness	bias_r	bias_z	bias_h	weight_xr	weight_xz	weight_xh	weight_hr	weight_hz	weight_hh	bias_rw	conn0	conn1	conn2
PP	1.0	-1.68852	1.26233	0.04111	-1.83862	-0.94007	1.68095	0.69829	2.31855	-0.01253	0.2102	0.96301	4.65634	-4.41714
PP	1.0	-2.41143	1.26233	0.04111	-1.83862	-0.45761	1.68095	1.18096	2.28506	-0.06173	0.2102	0.96301	4.65634	-4.41714
PP	1.0	-2.41143	1.26233	0.04111	-1.83862	-0.70903	1.68095	0.84084	2.2078	-0.06173	0.2102	0.96301	4.65634	-4.41714
PP	1.0	-2.41143	1.20172	0.04111	-1.20857	-0.37366	1.68095	1.01782	2.28506	-0.06173	0.2102	0.96301	4.65634	-4.41714
PP	1.0	-2.21816	1.26233	0.04111	-0.4631	-0.45857	1.68095	1.02563	2.17174	-0.13815	0.2102	0.97993	4.69286	-4.41714
PP	1.0	-2.41143	1.20172	0.04111	-1.20857	-0.45761	1.68095	1.18096	2.28506	0.01276	0.2102	0.96301	4.65634	-4.41714
PP	1.0	-2.41143	1.20172	0.04111	-1.95567	-0.26791	1.68095	-1.75379	2.28506	-0.06173	0.2102	0.96301	4.65634	-4.41714
PP	1.0	-2.41143	1.20172	0.04111	-1.20857	-0.45761	1.68095	1.09728	2.28506	-0.06173	0.2102	0.96301	4.65634	-4.41714
PP	1.0	-2.41143	1.20172	0.04111	-1.20857	-0.45996	1.68095	1.24701	2.47546	-0.35593	0.2102	0.96301	4.65634	-4.41714
PP	1.0	-2.21816	1.26233	0.04111	-1.89131	-0.45857	1.68095	0.96746	2.17174	-0.13815	0.2102	0.97993	4.58275	-4.41714
PP	1.0	-2.21816	1.26233	0.04111	-1.89131	-0.45857	1.68095	1.19351	2.17174	-0.13815	0.2102	0.97993	4.65634	-4.41714
NN	1.0	-1.04093	1.61421	0.30249	-1.57584	-2.50873	4.30187	1.15941	-0.73763	1.18707	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-1.57584	-2.61856	4.12725	1.15941	-0.0206	1.18432	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-1.57584	-2.50873	4.30187	1.15941	-0.07975	1.47956	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-1.57584	-2.42241	4.30187	1.15941	-1.40267	1.18707	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-1.57584	-2.50873	4.30187	0.81403	-1.4104	1.47956	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-1.70373	-2.2638	4.30187	1.15941	-0.07975	1.47956	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-1.46358	-2.51086	4.30187	1.15941	-0.26082	1.18707	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-1.10212	-2.65308	4.30187	1.43108	-0.0206	1.27443	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04093	1.59407	0.30249	-1.24687	-2.65308	4.30187	1.43108	-0.0206	1.39043	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-1.12674	-2.65308	4.30187	1.43108	-0.36849	1.10478	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-1.12674	-2.65308	4.30187	1.43108	-0.68912	1.10478	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-1.12674	-2.74539	4.30187	1.43108	-0.36849	1.10478	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-0.74055	-2.52524	4.30187	1.67248	-0.54737	1.10478	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-0.93451	-1.49515	4.30187	1.43108	-0.36849	1.10478	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-0.74055	-2.6384	4.30187	1.43108	-0.36849	1.10478	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-0.04971	-2.65308	4.30187	1.51078	-0.36849	1.10478	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-1.12674	-2.65308	4.30187	1.97361	-0.12079	1.10478	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-1.12674	-1.95835	4.30187	1.43108	-0.36849	1.10478	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-1.24687	-2.81502	4.30187	1.61576	-1.05846	1.10478	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-0.55784	-2.52524	4.30187	1.92878	-0.54737	1.10478	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-1.11751	-3.16697	4.30187	1.98565	-0.12079	1.10478	2.1379	-0.2947	-4.03508	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-1.00435	-2.93553	4.30187	1.83897	-0.12079	1.10478	2.1379	-0.2947	-4.03508	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-0.74055	-2.52524	4.30187	1.67248	-0.82255	1.10478	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04811	1.61421	0.30249	-0.55784	-2.7745	4.30187	1.92878	-0.54737	1.10478	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-1.00435	-3.00883	4.30187	1.83897	-0.17382	1.10478	2.1379	-0.2947	-4.03508	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-0.74055	-2.52524	4.3237	1.87912	0.05939	1.10478	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-1.00435	-2.65308	4.30187	1.95713	-0.12079	1.16495	2.1379	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	1.95858	-2.52524	4.30187	1.67248	-0.54737	1.10478	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-1.12674	-2.66269	4.30187	1.43108	-0.36849	1.10478	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-0.74055	-2.52524	4.3237	1.87912	0.0053	1.10478	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-0.77511	-2.52524	4.30187	1.56729	-0.54737	1.10478	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-1.12674	-2.25308	4.30187	1.43108	-0.36849	1.10478	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-1.36344	1.61421	0.30249	-1.00435	-3.23126	4.30187	1.83897	-0.884	1.27125	2.1379	-0.2947	-4.03508	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-0.55784	-2.52524	4.30187	1.56729	-0.54737	1.10478	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-1.12674	-2.60649	4.30187	1.43108	-0.42287	1.27982	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04811	1.61421	0.30249	-0.3642	-2.52524	4.30187	1.92878	-0.54737	1.10478	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-0.96658	1.61421	0.30249	-1.00435	-2.65308	4.30187	1.74593	-0.12079	1.10478	2.1379	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-1.12674	-2.65308	4.30187	1.43108	-0.59665	1.10478	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-0.71013	-2.52524	4.29889	1.67248	-0.54737	1.10478	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-0.74055	-2.52524	4.30187	1.75262	-0.54737	1.10478	2.12166	-0.2947	-3.84609	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-0.49289	-2.52524	4.30187	1.67248	-0.54737	1.10478	2.12166	-0.2947	-3.92276	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-0.52996	-2.97237	4.3237	1.87912	-0.39474	1.10478	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-0.74055	-2.75208	4.3237	1.87912	0.0053	1.10478	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-0.76745	-2.88439	4.3237	1.87912	0.0053	1.10478	2.12166	-0.2947	-3.83293	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-0.74055	-3.16869	4.3237	1.87912	0.0053	1.10478	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-0.78714	-3.16141	4.3237	1.87912	-0.39474	1.10478	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-0.76745	-2.88439	4.3237	1.87912	0.0053	1.10478	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-0.52996	-2.97237	4.3237	1.87912	-0.4653	1.10478	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-0.52996	-2.97237	4.3237	1.87162	-0.39474	1.10478	2.14045	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-0.94838	-2.88439	4.3237	1.89933	0.0053	1.10478	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-0.52996	-2.97237	4.3237	2.08364	-0.32825	1.10478	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-0.74055	-2.48325	4.30187	1.67248	-0.54737	1.10478	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-0.52996	-3.10358	4.3237	1.87912	-0.09025	1.16192	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-0.97098	1.61421	0.30249	-0.74055	-2.67591	4.30187	1.37119	-0.54737	1.02896	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-0.74055	-2.52524	4.40711	1.67248	-0.87822	1.10478	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-0.74055	-2.62616	4.3237	1.87912	0.0053	1.10478	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-0.52996	-2.70634	4.3237	2.11869	-0.39474	1.10478	2.12166	-0.2947	-3.47087	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-0.74055	-2.52524	4.30187	1.90392	-0.54737	1.10478	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-0.74055	-2.65562	4.3237	1.87912	0.00524	1.06291	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04093	1.61421	0.30249	-0.78679	-2.97237	4.3237	1.87912	-0.39474	1.10478	2.12166	-0.2947	-3.93625	-4.61188
NN	1.0	-1.04093	1.61421	0.3017	-0.68041	-2.97237	4.3237	1.81737	0.25876	1.09444	2.12166	-0.2947	-3.93625	-4.61188
PN	1.0	0.36528	0.74954	0.09086	-0.22135	0.32144	-1.47137	2.51883	-2.01363	-1.00888	0.96312	2.32386	-2.36504	-5.28388
PN	1.0	0.36528	0.74954	0.09086	-0.31297	0.32144	-1.47137	2.32121	-1.88668	-1.00888	0.96312	2.32386	-2.36504	-5.28388
PN	1.0	0.36528	0.74954	0.09086	0.29542	0.32144	-1.47137	2.88994	-2.01363	-1.00888	0.96312	2.32386	-2.36504	-5.28388
PN	1.0	0.36528	0.74954	0.09086	-0.22135	0.41908	-1.4868	2.51883	-2.01363	-1.00888	0.96312	2.32386	-2.36504	-5.28388
NP	1.0	-1.04093	1.51431	0.14109	-0.94698	-1.44767	-2.17169	0.80864	-0.0029	-1.76345	-0.42376	-1.57535	5.13309	-5.02048
NP	1.0	-1.04093	1.51431	0.14109	-1.02738	-1.44767	-2.41224	0.80864	-0.0029	-1.76345	-0.42376	-1.57535	5.13309	-5.75652
PN	1.0	0.36528	0.74954	0.09086	0.23676	0.32144	-1.51901	2.51883	-2.01363	-1.00888	0.96312	2.32386	-2.44468	-5.28388
PN	1.0	0.36528	0.74954	0.09086	0.00927	0.23657	-1.49185	2.51883	-2.01363	-1.00888	0.96312	2.32386	-2.36504	-5.28388
PN	1.0	0.36528	0.74954	0.09086	0.06977	0.23657	-1.58921	2.51883	-2.06439	-1.14003	0.96312	2.32386	-2.36504	-5.28388
PN	1.0	0.36528	0.74954	0.09086	0.07343	0.23657	-1.49185	2.51883	-2.01363	-1.00888	0.96312	2.32386	-2.36504	-5.28388
PN	1.0	0.36528	0.74954	0.09086	-0.53664	0.32144	-1.41382	2.4021	-2.01363	-1.00888	0.96312	2.32386	-2.44468	-5.28388
NP	1.0	-1.04093	1.5797	0.14109	-0.97932	0.29563	-2.12308	0.80536	1.41312	-1.90214	-0.42376	-1.57535	5.13309	-5.02048
NP	1.0	-1.04093	1.51431	0.14109	-0.90935	-1.53318	-2.17169	0.80536	-0.11075	-1.43892	-0.42376	-1.56051	5.13309	-5.75081
NP	1.0	-1.04093	1.5797	0.14109	-0.97932	0.26264	-2.20855	0.80536	1.43216	-2.02347	-0.42376	-1.57535	5.13309	-5.02048
PN	1.0	0.36528	0.74954	0.09086	-0.0511	0.32144	-1.51901	2.48708	-2.01363	-1.26317	0.96312	2.32386	-2.44468	-5.28388
PN	1.0	0.36528	0.74954	0.09086	0.23676	0.32144	-1.51901	2.51883	-2.01363	-0.99127	0.96312	2.32386	-2.44468	-5.28388
NP	1.0	-1.04093	1.5797	0.14109	-0.97932	0.39663	-2.17169	0.75584	1.4788	-2.05405	-0.42376	-1.57535	5.13309	-5.02048
NP	1.0	-1.04093	1.5797	0.14109	-0.97932	0.0942	-2.18186	0.77754	1.37098	-1.90214	-0.42376	-1.57535	5.13309	-5.24453
NP	1.0	-1.04093	1.5797	0.14109	-0.97932	0.24652	-2.17169	0.80536	1.32449	-1.99976	-0.42376	-1.57535	5.13309	-5.02048
NP	1.0	-1.04093	1.5797	0.14109	-0.97932	0.0942	-2.18186	0.80623	1.37098	-1.90214	-0.42376	-1.57535	5.13309	-5.24453
NP	1.0	-1.04093	1.5797	0.14109	-1.34016	0.27098	-2.18186	0.77754	1.37098	-1.90214	-0.42376	-1.57535	5.33909	-5.24453
NP	1.0	-1.04093	1.5797	0.14109	-0.97932	0.24652	-2.11143	0.80536	1.41312	-1.90214	-0.42376	-1.57535	5.13309	-5.02048
NP	1.0	-1.04093	1.5797	0.14109	-0.86152	0.31763	-2.17169	0.75584	1.56692	-2.05405	-0.48141	-1.57535	5.13309	-5.02048
PN	1.0	0.36528	0.74954	0.09086	-0.23434	0.19159	-1.51901	2.48708	-2.17581	-1.26317	0.96312	2.3188	-2.44468	-5.28388
PN	1.0	0.36528	0.74954	0.09086	-0.34839	0.32144	-1.51901	2.48708	-1.98196	-1.26472	0.96312	2.32386	-2.44468	-5.28388
PN	1.0	0.36528	0.74954	0.09086	-0.64784	0.32144	-1.41382	2.4021	-1.99982	-1.00888	0.96312	2.32386	-2.44468	-5.28388
PN	1.0	0.36528	0.74954	0.09086	-0.0511	0.32144	-1.59476	2.1596	-2.01363	-1.26317	0.96312	2.32386	-2.44468	-5.28388
PN	1.0	0.36528	0.74954	0.09086	-0.53664	0.32144	-1.41382	2.4021	-1.99342	-1.00888	0.96312	2.32386	-2.44468	-5.28388
PN	1.0	0.36528	0.74954	0.09086	-0.0511	0.32144	-1.51901	2.48708	-2.01363	-1.1742	0.96312	2.32386	-2.44468	-5.28388
NP	1.0	-1.04093	1.5797	0.14109	-0.97932	0.0942	-2.18186	0.77754	1.38477	-1.90214	-0.41034	-1.57535	5.13309	-5.34116
NP	1.0	-1.04093	1.5797	0.03869	-1.13577	0.0942	-2.23519	0.77754	1.37098	-1.90214	-0.17795	-1.57535	5.13309	-5.24453
PN	1.0	0.36528	0.74954	0.09086	0.00927	0.21939	-1.49185	2.47511	-2.2144	-0.80198	0.96312	2.15455	-2.52608	-5.28388
PN	1.0	0.36528	0.74954	0.09086	-0.49815	0.19159	-1.51901	2.37616	-2.17581	-1.26317	0.96312	2.3188	-2.44468	-5.28388
PN	1.0	0.36528	0.74954	0.09086	-0.36676	0.19159	-1.51901	2.48708	-2.17581	-1.26317	0.96312	2.3188	-2.44468	-5.28388
PN	1.0	0.36528	0.74954	0.09086	0.00927	0.21939	-1.50443	2.70855	-2.2144	-0.80198	0.96312	2.15455	-2.52608	-5.28388
PN	1.0	0.36528	0.74954	0.09086	0.00927	0.20466	-1.49185	2.42458	-2.2144	-0.80198	0.96312	2.15455	-2.52608	-5.28388
NP	1.0	-1.04093	1.5797	0.14109	-0.97932	0.24509	-2.326	0.76371	1.4788	-2.29809	-0.42376	-1.57535	5.13309	-5.02048
NP	1.0	-1.04093	1.45663	0.14109	-1.15484	0.39663	-2.326	0.76371	1.4788	-2.05405	-0.42376	-1.57535	5.13309	-5.02048
NP	1.0	-1.04093	1.44905	0.14109	-1.15484	0.39663	-2.35906	0.76371	1.4788	-2.05405	-0.41255	-1.57535	5.13309	-5.02048
NP	1.0	-1.04093	1.5797	0.14109	-1.22588	0.39663	-2.19696	0.75584	1.4788	-1.90783	-0.42376	-1.57535	5.13309	-5.02048
NP	1.0	-1.04093	1.44905	0.14109	-1.15484	0.39663	-2.326	0.83173	1.4788	-2.05405	-0.42376	-1.57535	5.13309	-5.02048
NP	1.0	-1.04093	1.5797	0.14109	-0.97932	0.24509	-2.326	0.79981	1.4788	-2.29809	-0.42376	-1.57535	5.13309	-5.02048
NP	1.0	-1.04093	1.5797	0.14109	-0.81463	0.2749	-2.01155	0.75584	1.4788	-1.94456	-0.42376	-1.57535	5.13309	-4.6562
NP	1.0	-1.04093	1.45663	0.14109	-1.28607	0.39663	-2.326	0.76371	1.4788	-2.05405	-0.42376	-1.57535	5.13309	-5.02048
PN	1.0	0.36528	0.74954	0.09086	-0.08114	0.49588	-1.51901	2.48708	-2.01363	-1.26317	0.96312	2.32386	-2.44468	-5.28388
PN	1.0	0.36528	0.74954	0.09086	-0.0511	0.32144	-1.51901	2.48708	-2.01363	-1.2379	0.96312	2.32386	-2.44468	-5.28388
PN	1.0	0.36528	0.74954	0.09086	-0.0511	0.32144	-1.51901	2.48708	-2.1582	-1.26317	0.96312	2.32386	-2.44468	-5.28388
PN	1.0	0.36528	0.74954	0.09086	-0.0511	0.32144	-1.51901	2.48708	-1.89749	-1.2379	0.96312	2.32386	-2.44468	-5.28388
PN	1.0	0.36528	0.74954	0.09086	-0.0511	0.32144	-1.46994	2.48708	-1.94708	-1.17493	0.96312	2.32386	-2.44468	-5.01432
PN	1.0	0.36528	0.74954	0.09086	-0.20568	0.21939	-1.49185	2.56217	-2.01363	-0.80198	0.96312	2.15455	-2.52608	-5.28388
PN	1.0	0.36528	0.74954	0.09086	-0.00133	0.32144	-1.46994	2.44057	-1.94708	-1.33562	0.96312	2.32386	-2.44468	-4.86266
PN	1.0	0.36528	0.74954	0.09086	0.01351	0.32144	-1.46994	2.4345	-1.94708	-1.33562	0.96312	2.32386	-2.44468	-4.86266
PN	1.0	0.36528	0.74954	0.09086	-0.0511	0.32164	-1.46994	2.39609	-1.94708	-1.17493	0.96312	2.32386	-2.44468	-5.01432
PN	1.0	0.36528	0.74954	0.09086	-0.0511	0.32144	-1.46994	2.44057	-1.94708	-1.1189	0.96312	2.25086	-2.44468	-4.86266
PN	1.0	0.61184	0.74954	0.09086	-0.20568	0.1248	-1.53991	2.87114	-1.82596	-0.80198	0.96312	2.15455	-2.52608	-5.27624
PN	1.0	0.36528	1.04246	0.09086	0.20468	-0.15501	-1.46994	2.19058	-1.94708	-1.16171	0.96312	2.32386	-2.44468	-4.86266
PN	1.0	0.36528	0.72507	0.09086	0.46611	0.06995	-1.46994	2.19058	-1.94708	-0.84427	0.96312	2.32386	-2.44468	-4.86266
PN	1.0	0.36528	1.04246	0.09086	-0.2131	-0.15501	-1.46994	2.19058	-1.94708	-1.41356	0.96312	2.32386	-2.44468	-4.86266
PN	1.0	0.36528	1.04246	0.09086	0.20468	-0.15501	-1.46994	2.35922	-1.94708	-1.16171	0.96312	2.32386	-2.44468	-4.86266
PN	1.0	0.36528	1.04246	0.09086	0.20468	-0.03276	-1.46994	1.99435	-1.68654	-1.02316	0.96312	2.32386	-2.44468	-4.86266
PN	1.0	0.36528	1.04246	0.09086	0.20468	-0.15501	-1.46994	2.43276	-1.94708	-1.24283	0.96312	2.32386	-2.44468	-4.86266
PN	1.0	0.36528	1.04246	0.09086	0.20468	-0.05338	-1.46994	2.04243	-1.59681	-1.00625	0.96312	2.32386	-2.44468	-4.86266
PN	1.0	0.36528	1.04246	0.09086	0.20468	-0.06475	-1.46994	2.04243	-1.59681	-0.95216	0.96312	2.32386	-2.44468	-4.86266
PN	1.0	0.36528	1.04246	0.09086	0.20468	-0.05338	-1.46994	2.04243	-1.94708	-0.87955	0.96312	2.32386	-2.44468	-5.20048
PN	1.0	0.36528	1.04246	0.09086	0.20468	-0.15501	-1.46994	2.19058	-1.92991	-1.16171	0.96312	2.32386	-2.44468	-4.86266
PN	1.0	0.36528	1.04246	0.09086	0.20468	-0.05305	-1.46994	2.16542	-1.7954	-1.16171	0.96312	2.32386	-2.44468	-4.8059
PN	1.0	0.36528	1.04246	0.09086	0.20468	-0.27542	-1.46994	2.19058	-1.90415	-1.16171	0.96312	2.32386	-2.44468	-4.86266
PN	1.0	0.36528	1.04246	0.09086	0.20468	-0.27542	-1.46994	2.19058	-1.94708	-1.16171	0.96312	2.32386	-2.44468	-4.86266
PN	1.0	0.36528	1.04246	0.09086	0.20468	-0.22523	-1.46994	2.43276	-1.94708	-1.20504	0.96312	2.32386	-2.44468	-4.86266
PN	1.0	0.36528	0.96407	0.09086	0.20468	-0.27542	-1.4792	2.19058	-1.94708	-1.0756	0.96312	2.32386	-2.44468	-4.86266
PN	1.0	0.36528	1.04246	0.09086	0.20468	-0.15501	-1.46994	2.43276	-1.94708	-1.20504	0.96312	2.32386	-2.44468	-4.86266
NN	1.0	-0.13333	2.43371	0.2568	-0.88944	0.67934	1.22555	-1.6906	-0.5258	-0.97112	1.40143	-1.85623	-5.92485	-5.98484
NN	1.0	-0.13333	2.43371	0.2568	-0.74215	0.52076	1.22555	-1.47064	-0.5258	-1.04642	1.40143	-1.85623	-5.92485	-5.84887
NN	1.0	0.36262	2.43371	0.2568	-0.56907	0.72214	1.22555	-1.6906	-0.5258	-0.8908	1.40143	-1.85623	-6.0	-5.98484
NN	1.0	-0.13333	2.43371	0.2568	-0.88944	0.67934	1.22555	-1.6906	-0.5942	-0.97112	1.40143	-1.85623	-6.0	-5.98484
NN	1.0	0.36262	2.43371	0.2568	-0.56907	0.72214	1.22555	-1.6906	-0.39006	-0.8908	1.40143	-1.85623	-6.0	-5.98484
NN	1.0	0.36262	2.43371	0.2568	-0.56907	0.72214	1.22555	-1.6906	-0.43671	-0.8908	1.40143	-1.85623	-6.0	-5.98484
NN	1.0	-0.13333	2.43371	0.2568	-0.88944	0.67934	1.22555	-1.56185	-0.3819	-0.97112	1.40143	-1.85623	-6.0	-5.98484
NN	1.0	0.36262	2.43371	0.2568	-0.56907	1.0447	1.22555	-1.51538	-0.5258	-0.8908	1.40143	-1.85623	-6.0	-5.98484
NN	1.0	0.36262	2.43371	0.2568	-0.56907	0.60595	1.22555	-1.6906	-0.5258	-0.8908	1.40143	-1.85623	-6.0	-5.93079
NN	1.0	0.36262	2.43371	0.2568	-0.56907	0.95035	1.22555	-1.6906	-0.48134	-0.8908	1.40143	-1.85623	-6.0	-5.98484
NN	1.0	0.36262	2.43371	0.2568	-0.56907	0.60595	1.22555	-1.6906	-0.5258	-0.8908	1.40143	-1.85623	-6.0	-5.98484
NN	1.0	0.36262	2.43371	0.2568	-0.56907	0.72214	1.22555	-1.6906	-0.5258	-0.9635	1.40143	-1.85623	-6.0	-5.82611
NN	1.0	0.36262	2.43371	0.2568	-0.56907	0.95035	1.22555	-1.76889	-0.43907	-0.8908	1.42055	-1.85623	-6.0	-5.98484
NN	1.0	-0.13333	2.43371	0.2568	-1.19098	0.67934	1.22555	-1.56185	-0.3819	-0.97112	1.40143	-1.85623	-6.0	-5.98484
NN	1.0	0.36262	2.43371	0.2568	-0.54198	0.95035	1.22555	-1.6906	-0.49626	-0.89541	1.40143	-1.85623	-6.0	-5.98484
NN	1.0	0.36262	2.43371	0.2568	-0.70058	0.68197	1.22555	-1.6906	-0.48134	-0.8908	1.40143	-1.85623	-6.0	-5.98484
NN	1.0	0.36262	2.43371	0.2568	-0.56907	0.95184	1.22555	-2.18532	-0.25901	-0.8908	1.40143	-1.85623	-6.0	-5.98484
NN	1.0	0.20246	2.43371	0.2568	-0.56907	0.95035	1.22555	-1.6906	-0.43907	-0.8908	1.40143	-1.85623	-6.0	-5.98484
NN	1.0	0.36262	2.43371	0.2568	-0.88156	0.95035	1.22555	-1.6906	-0.7092	-0.8908	1.40143	-1.85623	-6.0	-5.98484
NN	1.0	0.36262	2.43371	0.2568	-0.88682	0.98003	1.22555	-1.76889	-0.43907	-0.8908	1.42055	-1.85623	-6.0	-5.98484
NN	1.0	0.36262	2.43371	0.2568	-0.69322	0.662	1.22555	-1.64049	-0.568	-0.8908	1.40143	-1.85623	-6.0	-5.98484
NN	1.0	0.36262	2.43371	0.2568	-0.54198	0.88316	1.22555	-1.66595	-0.48134	-0.89541	1.40143	-1.85623	-6.0	-5.98484
NN	1.0	0.36262	2.43371	0.2568	-0.56907	0.95035	1.22555	-1.6906	-0.89144	-0.8908	1.40143	-1.85623	-6.0	-5.98484
NN	1.0	0.36262	2.43371	0.2568	-0.56907	0.95035	1.22555	-1.47074	-0.43907	-0.8908	1.42055	-1.85623	-6.0	-5.98484
NN	1.0	0.57484	2.43371	0.2568	-0.70058	1.01946	1.22555	-1.6906	-0.48134	-0.8908	1.40143	-1.85623	-6.0	-5.98484
NN	1.0	0.36262	2.43371	0.2568	-0.54198	0.95035	1.22555	-1.6906	-0.48134	-0.89541	1.40143	-1.85623	-6.0	-5.98484
NN	1.0	0.36262	2.45734	0.2568	-0.88682	0.98003	1.22555	-1.81202	-0.43907	-0.8908	1.42055	-1.85623	-6.0	-5.98484
NN	1.0	0.29271	2.43371	0.2568	-0.65365	0.95035	1.22555	-1.89886	-0.59738	-0.8908	1.42055	-1.85623	-6.0	-5.9629
NN	1.0	0.36262	2.43371	0.2568	-0.49951	0.95035	1.22555	-1.76889	-0.54043	-0.8908	1.42055	-1.85623	-6.0	-5.98484
NN	1.0	0.36262	2.43371	0.2568	-0.91367	0.8535	1.22555	-1.98823	-0.2811	-0.94683	1.42055	-1.85623	-6.0	-6.0
NN	1.0	0.36262	2.43371	0.2568	-0.56907	0.89015	1.22555	-1.68301	-0.43907	-0.8908	1.42055	-1.85623	-6.0	-5.98484
NN	1.0	0.36262	2.43371	0.2568	-0.56907	0.95035	1.22555	-1.89886	-0.43907	-0.8908	1.42055	-1.85623	-6.0	-5.9629
NN	1.0	0.94179	2.43371	0.2568	-0.56907	0.66983	1.22555	-2.02557	-0.43907	-0.8908	1.42055	-1.85623	-6.0	-5.9629
NN	1.0	0.36262	2.43371	0.2568	-0.56907	0.95035	1.22555	-1.76889	-0.72451	-0.8908	1.42055	-1.85623	-6.0	-5.98484
